customer_id,user_pseudo_id,session_id,session_number,session_date,first_visit_date,user_type,country,city,gender,age_group,customer_segment,source,medium,campaign,channel_group,landing_page,device_category,page_view,view_item,add_to_cart,begin_checkout,purchase,refund,product_id,product_name,product_category,brand,price,discount_percent,quantity,item_revenue,coupon_discount,refund_amount,net_revenue,order_id,transaction_id,payment_method,delivery_type,coupon_code,returned_product,return_reason,lifetime_orders,lifetime_revenue,month,week,quarter,year,day_of_week,is_weekend
CUST101301,0df45a6b-d654-48aa-96ba-72adfb084eed,SES00003404,4,2025-01-29,2025-01-08,Returning,India,Pune,Female,45-54,Loyal,affiliate,affiliate,Affiliate,Affiliate,/new-arrivals,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Wednesday,False
CUST101301,0df45a6b-d654-48aa-96ba-72adfb084eed,SES00003405,5,2025-02-13,2025-01-08,Returning,India,Pune,Female,45-54,Loyal,affiliate,affiliate,Affiliate,Affiliate,/new-arrivals,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Thursday,False
CUST101301,0df45a6b-d654-48aa-96ba-72adfb084eed,SES00003406,6,2025-03-05,2025-01-08,Returning,India,Pune,Female,45-54,Loyal,affiliate,affiliate,Affiliate,Affiliate,/new-arrivals,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Wednesday,False
CUST101301,0df45a6b-d654-48aa-96ba-72adfb084eed,SES00003407,7,2025-03-09,2025-01-08,Returning,India,Pune,Female,45-54,Loyal,affiliate,affiliate,Affiliate,Affiliate,/new-arrivals,mobile,1,1,1,1,1,0,100007.0,Jacket,Women,Uniqlo,2290.0,15.0,1,2290.0,0.0,0.0,2290.0,ORD374896,TXN-1c31b6c0-e3d,Cash on Delivery,Express,FREESHIP,False,,1,2290.0,3,10,1,2025,Sunday,True
CUST101301,0df45a6b-d654-48aa-96ba-72adfb084eed,SES00003408,8,2025-03-22,2025-01-08,Returning,India,Pune,Female,45-54,Loyal,affiliate,affiliate,Affiliate,Affiliate,/new-arrivals,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,2290.0,3,12,1,2025,Saturday,True
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003409,1,2025-01-06,2025-01-06,New,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,1,1,0,100063.0,Oxford Shoes,Footwear,Allen Edmonds,1751.0,25.0,1,1575.9,175.1,0.0,1575.9,ORD807617,TXN-6c9bfa21-6fa,Credit Card,Express,,False,,1,1575.9,1,2,1,2025,Monday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003410,2,2025-01-09,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,1,2,1,2025,Thursday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003411,3,2025-01-13,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,1,3,1,2025,Monday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003412,4,2025-01-17,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,1,3,1,2025,Friday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003413,5,2025-01-20,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,1,4,1,2025,Monday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003414,6,2025-01-31,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,1,5,1,2025,Friday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003415,7,2025-02-05,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,2,6,1,2025,Wednesday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003416,8,2025-02-07,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,2,6,1,2025,Friday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003417,9,2025-02-08,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,2,6,1,2025,Saturday,True
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003418,10,2025-02-23,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,2,8,1,2025,Sunday,True
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003419,11,2025-02-28,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,2,9,1,2025,Friday,False
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003420,12,2025-03-29,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,3,13,1,2025,Saturday,True
CUST101302,933431ad-0aba-4522-8a85-66100c8129a5,SES00003421,13,2025-04-03,2025-01-06,Returning,India,Pune,Female,35-44,Loyal,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,1575.9,4,14,2,2025,Thursday,False
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003422,1,2025-01-28,2025-01-28,New,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Tuesday,False
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003423,2,2025-01-29,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Wednesday,False
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003424,3,2025-02-11,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Tuesday,False
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003425,4,2025-02-26,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,9,1,2025,Wednesday,False
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003426,5,2025-03-29,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Saturday,True
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003427,6,2025-04-13,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,15,2,2025,Sunday,True
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003428,7,2025-04-14,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,16,2,2025,Monday,False
CUST101303,e8ffd9af-b342-4c04-879e-fb45c9bbb419,SES00003429,8,2025-04-23,2025-01-28,Returning,India,Mumbai,Female,55+,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,1,1,0,100016.0,Swimsuit,Women,Speedo,1258.0,30.0,1,1132.2,125.8,0.0,1132.2,ORD443939,TXN-6d56a5bf-2c5,Cash on Delivery,Standard,SUMMER15,False,,1,1132.2,4,17,2,2025,Wednesday,False
CUST101304,9e9f0e2f-63c4-4d6a-bc89-50179c7b6538,SES00003430,1,2025-01-30,2025-01-30,New,India,Hyderabad,Female,18-24,Prospect,google,organic,Always On Search,Organic Search,/kids,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Thursday,False
CUST101305,5bf3e655-8da0-459e-acc2-ebf4d16429d9,SES00003431,1,2025-03-09,2025-03-09,New,India,Lucknow,Female,25-34,Prospect,push,push,Push Notification,Push,/women,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Sunday,True
CUST101305,5bf3e655-8da0-459e-acc2-ebf4d16429d9,SES00003432,2,2025-03-12,2025-03-09,Returning,India,Lucknow,Female,25-34,Prospect,push,push,Push Notification,Push,/women,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Wednesday,False
CUST101305,5bf3e655-8da0-459e-acc2-ebf4d16429d9,SES00003433,3,2025-03-23,2025-03-09,Returning,India,Lucknow,Female,25-34,Prospect,push,push,Push Notification,Push,/women,desktop,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Sunday,True
CUST101306,5c047bd5-9e73-47c2-aaf6-7c0597598629,SES00003434,1,2025-03-13,2025-03-13,New,India,Chennai,Female,18-24,Dormant,instagram,social,Instagram Influencer,Organic Social,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Thursday,False
CUST101307,95022973-1a9c-4bf3-a5c6-a6cb1c2e66b0,SES00003435,1,2025-03-23,2025-03-23,New,India,Ahmedabad,Female,25-34,Active,youtube,cpc,Google Shopping,Paid Search,/summer-sale,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Sunday,True
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003436,1,2025-03-31,2025-03-31,New,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,14,1,2025,Monday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003437,2,2025-04-07,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,15,2,2025,Monday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003438,3,2025-04-23,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,17,2,2025,Wednesday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003439,4,2025-05-14,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,5,20,2,2025,Wednesday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003440,5,2025-05-15,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,5,20,2,2025,Thursday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003441,6,2025-05-20,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,5,21,2,2025,Tuesday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003442,7,2025-05-29,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,1,1,0,100030.0,Kurta,Men,FabIndia,3409.0,15.0,1,3409.0,0.0,0.0,3409.0,ORD835132,TXN-93b74a45-05b,Debit Card,Same Day,WELCOME10,False,,1,3409.0,5,22,2,2025,Thursday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003443,8,2025-05-30,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,3409.0,5,22,2,2025,Friday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003444,9,2025-06-03,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,1,1,0,100023.0,Crop Top,Women,Urbanic,2074.0,5.0,1,2074.0,0.0,0.0,2074.0,ORD139019,TXN-0f6aab13-fda,Debit Card,Express,,False,,2,5483.0,6,23,2,2025,Tuesday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003445,10,2025-06-06,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,2,5483.0,6,23,2,2025,Friday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003446,11,2025-06-25,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,2,5483.0,6,26,2,2025,Wednesday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003447,12,2025-06-26,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,2,5483.0,6,26,2,2025,Thursday,False
CUST101308,0ad5989d-5dec-4117-8344-87621c8c56a3,SES00003448,13,2025-06-28,2025-03-31,Returning,India,Chennai,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/men,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,2,5483.0,6,26,2,2025,Saturday,True
CUST101309,41a0f0c1-b3d6-4d0b-9715-dacccac25385,SES00003449,1,2025-01-22,2025-01-22,New,India,Jaipur,Female,18-24,Active,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,4,1,2025,Wednesday,False
CUST101309,41a0f0c1-b3d6-4d0b-9715-dacccac25385,SES00003450,2,2025-02-05,2025-01-22,Returning,India,Jaipur,Female,18-24,Active,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,6,1,2025,Wednesday,False
CUST101309,41a0f0c1-b3d6-4d0b-9715-dacccac25385,SES00003451,3,2025-02-21,2025-01-22,Returning,India,Jaipur,Female,18-24,Active,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Friday,False
CUST101309,41a0f0c1-b3d6-4d0b-9715-dacccac25385,SES00003452,4,2025-03-08,2025-01-22,Returning,India,Jaipur,Female,18-24,Active,google,organic,Always On Search,Organic Search,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Saturday,True
CUST101310,1f1ff6d7-36b7-4fad-a541-7dec9b6756bb,SES00003453,1,2025-03-06,2025-03-06,New,India,Bengaluru,Female,18-24,Active,youtube,cpc,Google Shopping,Paid Search,/new-arrivals,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Thursday,False
CUST101311,c90a6dcc-400d-48b9-85e8-b30d49a7b8e5,SES00003454,1,2025-03-18,2025-03-18,New,India,Ahmedabad,Male,35-44,New,newsletter,email,Email Newsletter,Email,/footwear,tablet,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Tuesday,False
CUST101311,c90a6dcc-400d-48b9-85e8-b30d49a7b8e5,SES00003455,2,2025-04-01,2025-03-18,Returning,India,Ahmedabad,Male,35-44,New,newsletter,email,Email Newsletter,Email,/footwear,tablet,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,14,2,2025,Tuesday,False
CUST101311,c90a6dcc-400d-48b9-85e8-b30d49a7b8e5,SES00003456,3,2025-04-17,2025-03-18,Returning,India,Ahmedabad,Male,35-44,New,newsletter,email,Email Newsletter,Email,/footwear,tablet,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,4,16,2,2025,Thursday,False
CUST101312,5d655212-fa66-4604-8553-bc13ba597f28,SES00003457,1,2025-03-12,2025-03-12,New,India,Ahmedabad,Male,25-34,New,google,organic,Always On Search,Organic Search,/footwear,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Wednesday,False
CUST101313,70d57229-2cd0-497e-9b94-66ee524362b0,SES00003458,1,2025-02-22,2025-02-22,New,India,Chennai,Female,25-34,Active,youtube,cpc,Google Shopping,Paid Search,/footwear,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,8,1,2025,Saturday,True
CUST101313,70d57229-2cd0-497e-9b94-66ee524362b0,SES00003459,2,2025-03-01,2025-02-22,Returning,India,Chennai,Female,25-34,Active,youtube,cpc,Google Shopping,Paid Search,/footwear,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,9,1,2025,Saturday,True
CUST101313,70d57229-2cd0-497e-9b94-66ee524362b0,SES00003460,3,2025-03-24,2025-02-22,Returning,India,Chennai,Female,25-34,Active,youtube,cpc,Google Shopping,Paid Search,/footwear,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,13,1,2025,Monday,False
CUST101314,67b5a777-2c1a-4234-b218-b75f3bff236f,SES00003461,1,2025-03-19,2025-03-19,New,India,Hyderabad,Male,45-54,Prospect,instagram,social,Instagram Influencer,Organic Social,/accessories,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,12,1,2025,Wednesday,False
CUST101315,c1580476-7710-4571-a84f-9b7fe8f74c2c,SES00003462,1,2025-03-12,2025-03-12,New,India,Pune,Male,25-34,Dormant,newsletter,email,Email Newsletter,Email,/footwear,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Wednesday,False
CUST101315,c1580476-7710-4571-a84f-9b7fe8f74c2c,SES00003463,2,2025-03-13,2025-03-12,Returning,India,Pune,Male,25-34,Dormant,newsletter,email,Email Newsletter,Email,/footwear,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Thursday,False
CUST101316,02943202-75e7-4395-8cd9-e0d52cc95552,SES00003464,1,2025-02-27,2025-02-27,New,India,Chennai,Female,18-24,Dormant,direct,(none),(direct),Direct,/,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,9,1,2025,Thursday,False
CUST101317,e4c4e61f-bca1-4b90-bdae-f9dfa5fe13ec,SES00003465,1,2025-01-05,2025-01-05,New,India,Lucknow,Male,18-24,New,instagram,social,Instagram Influencer,Organic Social,/,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,1,1,2025,Sunday,True
CUST101318,a1515fc8-0b65-429c-a0fc-995244ad3f24,SES00003466,1,2025-03-08,2025-03-08,New,India,Delhi,Male,45-54,New,instagram,social,Instagram Influencer,Organic Social,/beauty,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,10,1,2025,Saturday,True
CUST101319,25138287-023b-42a4-9448-c0d1e0d0d523,SES00003467,1,2025-01-29,2025-01-29,New,India,Delhi,Male,45-54,Prospect,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Wednesday,False
CUST101319,25138287-023b-42a4-9448-c0d1e0d0d523,SES00003468,2,2025-01-30,2025-01-29,Returning,India,Delhi,Male,45-54,Prospect,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Thursday,False
CUST101319,25138287-023b-42a4-9448-c0d1e0d0d523,SES00003469,3,2025-02-01,2025-01-29,Returning,India,Delhi,Male,45-54,Prospect,youtube,cpc,Google Shopping,Paid Search,/beauty,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,5,1,2025,Saturday,True
CUST101320,f02bf2d9-e170-4056-aa2e-6745cc81220d,SES00003470,1,2025-03-12,2025-03-12,New,India,Jaipur,Male,45-54,Active,instagram,social,Instagram Influencer,Organic Social,/offers,mobile,1,1,1,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Wednesday,False
CUST101321,6422789d-cc84-41d6-a1a2-ea6d430e6b6f,SES00003471,1,2025-03-15,2025-03-15,New,India,Kolkata,Female,55+,Prospect,google,organic,Always On Search,Organic Search,/footwear,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Saturday,True
CUST101322,9d8db985-6851-4a8f-a390-6acdf9abe1b4,SES00003472,1,2025-01-20,2025-01-20,New,India,Pune,Male,18-24,Loyal,direct,(none),(direct),Direct,/footwear,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,4,1,2025,Monday,False
CUST101322,9d8db985-6851-4a8f-a390-6acdf9abe1b4,SES00003473,2,2025-01-31,2025-01-20,Returning,India,Pune,Male,18-24,Loyal,direct,(none),(direct),Direct,/footwear,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,1,5,1,2025,Friday,False
CUST101322,9d8db985-6851-4a8f-a390-6acdf9abe1b4,SES00003474,3,2025-02-12,2025-01-20,Returning,India,Pune,Male,18-24,Loyal,direct,(none),(direct),Direct,/footwear,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Wednesday,False
CUST101322,9d8db985-6851-4a8f-a390-6acdf9abe1b4,SES00003475,4,2025-02-16,2025-01-20,Returning,India,Pune,Male,18-24,Loyal,direct,(none),(direct),Direct,/footwear,mobile,1,0,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Sunday,True
CUST101323,363ab6f8-2a40-418c-b2c1-5530c97618d0,SES00003476,1,2025-03-16,2025-03-16,New,India,Pune,Male,25-34,Prospect,newsletter,email,Email Newsletter,Email,/men,desktop,1,1,1,1,1,0,100018.0,Coat,Women,Burberry,3316.0,20.0,1,3316.0,0.0,0.0,3316.0,ORD242254,TXN-463896d8-8cf,Net Banking,Express,,False,,1,3316.0,3,11,1,2025,Sunday,True
CUST101323,363ab6f8-2a40-418c-b2c1-5530c97618d0,SES00003477,2,2025-03-30,2025-03-16,Returning,India,Pune,Male,25-34,Prospect,newsletter,email,Email Newsletter,Email,/men,desktop,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,1,3316.0,3,13,1,2025,Sunday,True
CUST101324,75080978-fd26-49ed-bd12-7bffe077c2a7,SES00003478,1,2025-03-15,2025-03-15,New,India,Hyderabad,Female,25-34,New,google,organic,Always On Search,Organic Search,/men,desktop,1,1,1,1,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,3,11,1,2025,Saturday,True
CUST101325,df644123-4841-4a99-9049-687056518102,SES00003479,1,2025-02-11,2025-02-11,New,India,Bengaluru,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/summer-sale,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Tuesday,False
CUST101325,df644123-4841-4a99-9049-687056518102,SES00003480,2,2025-02-12,2025-02-11,Returning,India,Bengaluru,Female,25-34,VIP,google,organic,Always On Search,Organic Search,/summer-sale,mobile,1,1,0,0,0,0,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,False,,0,0.0,2,7,1,2025,Wednesday,False
